sample ID (based on genealogy)	profile	platform	PlatformCombo	Sanger ID		IRCC_full	Sample_PD_ID
CRC1078LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1078LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1082PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25725a			
CRC1082PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25725a			
CRC1082PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25725a			
CRC1083LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25811a2			
CRC1083LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25811a2			
CRC1083LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25811a2			
CRC1083LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25811a2			
CRC1084LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25810a			
CRC1084LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25810a			
CRC1084LMX0A02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25810a			
CRC1084LMX0A02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25810a			
CRC1090LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25813a			
CRC1090LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25813a			
CRC1090LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25813a			
CRC1090LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25813a			
CRC1134PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25733a			
CRC1134PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25733a			
CRC1134PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25733a			
CRC1137LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25729a			
CRC1137LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25729a			
CRC1137LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25729a			
CRC1137LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25729a			
CRC1138LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1138LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1139LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25814a2			
CRC1139LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25814a2			
CRC1139LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25814a2			
CRC1139LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25814a2			
CRC1142PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25734a2			
CRC1142PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25734a2			
CRC1142PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25734a2			
CRC1144LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25731a			
CRC1144LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25731a			
CRC1144LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25731a			
CRC1144PRX0B02002TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25731c			
CRC1144PRX0B02002TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25731c			
CRC1145LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25815a			
CRC1145LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25815a			
CRC1145LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25815a			
CRC1146LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25817a			
CRC1146LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25817a			
CRC1146LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25817a			
CRC1147LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25816a			
CRC1147LMX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25816a			
CRC1147LMX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25816a			
CRC1147LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25816a			
CRC1155LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25728a			
CRC1155LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25728a			
CRC1155LMX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25728a			
CRC1155LMX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25728a			
CRC1157LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25818a2			
CRC1157LMX0A02004TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25818a2			
CRC1157LMX0A02004TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25818a2			
CRC1158PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25732a			
CRC1158PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25732a			
CRC1161PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25726a2			
CRC1161PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25726a2			
CRC1161PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25726a2			
CRC1162LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25819a			
CRC1162LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25819a			
CRC1162LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25819a			
CRC1162LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25819a			
CRC1164PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25727a			
CRC1164PRX0A02003TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25727a			
CRC1164PRX0A02003TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25727a			
CRC1165PRX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26949a			
CRC1165PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26949a			
CRC1166LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25738a			
CRC1166LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25738a			
CRC1166LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25738a			
CRC1168PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25763a			
CRC1168PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25763a			
CRC1169LMH0000000000D02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1169LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25762a2			
CRC1169LMX0A02001TUMD04000	GCN	TargetedNGS	TargetedNGS_GCN	PD25762a2			
CRC1169LMX0A02001TUMD04000	MUT	TargetedNGS	TargetedNGS_MUT	PD25762a2			
CRC1169LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25762a2			
CRC1169NMH0000000000D02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1169PRH0000000000D02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1169PRX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25762c2			
CRC1169PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25762c2			
CRC1169PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25762c2			
CRC1169PRX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25762c2			
CRC1170PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25737a2			
CRC1170PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25737a2			
CRC1171PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25740a			
CRC1171PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25740a			
CRC1174PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25742a2			
CRC1174PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25742a2			
CRC1174PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25742a2			
CRC1175PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25743a2			
CRC1175PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25743a2			
CRC1175PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25743a2			
CRC1176PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25739a			
CRC1176PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25739a			
CRC1176PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25739a			
CRC1178PRX0A01001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25758a			
CRC1178PRX0A01001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25758a			
CRC1179PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25756a			
CRC1179PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25756a			
CRC1180PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25757a			
CRC1180PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25757a			
CRC1181PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25760a			
CRC1181PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25760a			
CRC1182LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25736a			
CRC1182LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25736a			
CRC1182LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25736a			
CRC1182LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25736a			
CRC1182PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25736c			
CRC1182PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25736c			
CRC1182PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25736c			
CRC1185PRX0B02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25761a			
CRC1185PRX0B02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25761a			
CRC1188PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25759a			
CRC1188PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25759a			
CRC1190PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25764a			
CRC1190PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25764a			
CRC1194PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25735a			
CRC1194PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25735a			
CRC1197PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25753a			
CRC1197PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25753a			
CRC1197PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25753a			
CRC1198LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25751a2			
CRC1198LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25751a2			
CRC1198LMX0B02001TUMD04000	GCN	TargetedNGS	TargetedNGS_GCN	PD25751a2			
CRC1198LMX0B02001TUMD04000	MUT	TargetedNGS	TargetedNGS_MUT	PD25751a2			
CRC1200PRX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26951a			
CRC1201PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25754a			
CRC1201PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25754a			
CRC1201PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25754a			
CRC1234PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25755a2			
CRC1234PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25755a2			
CRC1237PRX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25752a			
CRC1237PRX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25752a			
CRC1237PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25752a			
CRC1239LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25741a			
CRC1239LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25741a			
CRC1239LMX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25741a			
CRC1239LMX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25741a			
CRC1240LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25748a			
CRC1240LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25748a			
CRC1240LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25748a			
CRC1240LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25748a			
CRC1240PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25748c			
CRC1240PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25748c			
CRC1240PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25748c			
CRC1241LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25767a			
CRC1241LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25767a			
CRC1241LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25767a			
CRC1241LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25767a			
CRC1242PRX0A01001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25746a			
CRC1242PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25746a			
CRC1242PRX0A01001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25746a			
CRC1245LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25747a			
CRC1245LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25747a			
CRC1245LMX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25747a			
CRC1245LMX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25747a			
CRC1246PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25749a			
CRC1246PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25749a			
CRC1246PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25749a			
CRC1247PRX0B01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25744a			
CRC1247PRX0B01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25744a			
CRC1249PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25745a			
CRC1249PRX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25745a			
CRC1249PRX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25745a			
CRC1251LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25750a			
CRC1251LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25750a			
CRC1251LMX0A02001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25750a			
CRC1251LMX0A02001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25750a			
CRC1251PRX0A01001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25750c			
CRC1251PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25750c			
CRC1251PRX0A01001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25750c			
CRC1252PRX0B01001TUMD08000	MUT	SangerSequencing	SangerSequencing_MUT	PD26950a			
CRC1252PRX0B02002TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26950a			
CRC1257LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25765a			
CRC1257LMX0A01001TUMD05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25765a			
CRC1257LMX0A01001TUMD05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25765a			
CRC1257LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25765a			
CRC1257LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25765a			
CRC1261LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25820a			
CRC1261LMX0A01001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25820a			
CRC1261LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25820a			
CRC1261LMX0A01001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25820a			
CRC1262PRH0000000000D02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25766a			
CRC1262PRH0000000000D02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25766a			
CRC1262PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25766c			
CRC1262PRX0B02001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25766c			
CRC1262PRX0B02001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25766c			
CRC1263PRX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26954a			
CRC1263PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26954a			
CRC1264LMH0000000000D05000	GCN	TargetedNGS	TargetedNGS_GCN	PD25812a2			
CRC1264LMH0000000000D05000	MUT	TargetedNGS	TargetedNGS_MUT	PD25812a2			
CRC1264LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD25812c2			
CRC1264LMX0A01001TUMD02000	GCN	TargetedNGS	TargetedNGS_GCN	PD25812c2			
CRC1264LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD25812c2			
CRC1264LMX0A01001TUMD02000	MUT	TargetedNGS	TargetedNGS_MUT	PD25812c2			
CRC1266PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26956a			
CRC1272LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26980a			
CRC1272LMX0A01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	PD26980a			
CRC1272LMX0A02002TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26980a			
CRC1273PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26952a			
CRC1275PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26955a			
CRC1275PRX0B02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26955a			
CRC1277LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26981a			
CRC1277LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26981a			
CRC1277LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26981a			
CRC1277LMX0B02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26981a			
CRC1278LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26982a			
CRC1278LMX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26982a			
CRC1279PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26957a			
CRC1279PRX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26957a			
CRC1280PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26953a			
CRC1281LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26983a			
CRC1281LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26983a			
CRC1281LMX0A02002TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26983a			
CRC1285PRX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26960a			
CRC1288PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26959a			
CRC1303LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1303LMX0A01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1304PRX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26964a			
CRC1304PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26964a			
CRC1306LMX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26971a			
CRC1306LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26971a			
CRC1307LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1307LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1307LMX0A01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1309PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26965a			
CRC1309PRX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26965a			
CRC1313LMH0000000000D02000	MUT	TargetedNGS	TargetedNGS_MUT	PD26978a			
CRC1313LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26978c			
CRC1313LMX0A01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	PD26978c			
CRC1313LMX0A02002TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26978c			
CRC1314LMX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26977a			
CRC1314LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26977a			
CRC1314LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26977a			
CRC1314LMX0B01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	PD26977a			
CRC1315PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26963a			
CRC1317PRX0B02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26958a			
CRC1318LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26975a			
CRC1318LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26975a			
CRC1318LMX0B02002TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26975a			
CRC1319PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26962a			
CRC1319PRX0A02003TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26962a			
CRC1321LMX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26973a			
CRC1321LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26973a			
CRC1321LMX0B01001TUMD03000	GCN	RealTimePCR	RealTimePCR_GCN	PD26973a			
CRC1325PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26948a			
CRC1325PRX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26948a			
CRC1326LMX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26974a			
CRC1326LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26974a			
CRC1326LMX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26974a			
CRC1329LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1331LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26961a			
CRC1331LMX0B02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26961a			
CRC1334PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1336LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	#N/A			
CRC1336LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1337LMX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26968a			
CRC1337LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26968a			
CRC1340PRX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26969a			
CRC1340PRX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26969a			
CRC1342LMX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26985a			
CRC1342LMX0B01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26985a			
CRC1343PRX0A02001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26967a			
CRC1343PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26967a			
CRC1344LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26986a			
CRC1344LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26986a			
CRC1344LMX0B01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26986a			
CRC1353LMX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26984a			
CRC1353LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26984a			
CRC1353LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26984a			
CRC1354PRX0B01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	#N/A			
CRC1355LMX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26970a			
CRC1355LMX0A01001TUMD02000	GCN	RealTimePCR	RealTimePCR_GCN	PD26970a			
CRC1355LMX0A01001TUMD02000	MUT	SangerSequencing	SangerSequencing_MUT	PD26970a			
CRC1357PRX0A01001TUMD01000	MUT	TargetedNGS	TargetedNGS_MUT	PD26966a			
